nodeID nodeLabel
3122 Y51A2D.7
3123 Y52B11A.9
3124 tag-262
3125 Y57A10A.27
3126 Y57G11C.31
3127 Y59H11AL.1
3128 chk-2
3129 arx-4
3130 smr-1
3131 dlx-1
3132 vps-28
3133 inx-13
3134 gro-1
3135 srh-28
3136 ZC404.7
3137 vrs-1
3138 ceh-18
3139 ZC84.3
3140 msp-64
3141 ZK265.6
3142 ZK265.7
3143 lsm-7
3144 tag-256
3145 ZK682.5
3146 ZK829.4
3147 anc-1
3148 HTT
3149 tlk-1
3150 IPL1
3151 ced-3
3152 NOL3
3153 CRADD
3154 ubc-9
3155 lin-23
3156 grl-1
3157 glr-1
3158 bar-1
3159 sys-1
3160 cam-1
3161 lin-17
3162 lin-18
3163 cwn-2
3164 egl-5
3165 nhr-25
3166 wrm-1
3167 daf-2
3168 apr-1
3169 hmp-1
3170 mom-5
3171 lin-44
3172 cbp-1
3173 EP300
3174 lin-25
3175 Y71H2AM.17
3176 sel-12
3177 egl-8
3178 vab-1
3179 sma-6
3180 sra-6
3181 clk-2
3182 egl-15
3183 B0198.3
3184 daf-11
3185 B0252.1
3186 B0280.10
3187 B0280.9
3188 B0284.3
3189 ckb-3
3190 B0285.1
3191 let-23
3192 B0285.4
3193 hse-5
3194 ckb-1
3195 ckb-2
3196 B0361.3
3197 psd-1
3198 B0361.6
3199 B0361.9
3200 B0393.6
3201 cpb-3
3202 tag-117
3203 hlh-8
3204 kin-19
3205 fog-3
3206 C05D2.8
3207 spr-3
3208 cux-7
3209 old-1
3210 ipp-5
3211 let-502
3212 akt-1
3213 rop-1
3214 C14B1.10
3215 C14B1.3
3216 C14B1.5
3217 C14B1.9
3218 cdf-1
3219 tra-2
3220 sod-1
3221 ccdc-55
3222 rol-3
3223 mmab-1
3224 C26E6.3
3225 rpb-2
3226 C26E6.6
3227 C27F2.10
3228 Methyltransferase
3229 C27F2.5
3230 ceh-43
3231 C28A5.5
3232 cpb-2
3233 dpy-8
3234 C32A3.3
3235 max-1
3236 pph-6
3237 gop-3
3238 C35D10.10
3239 C35D10.12
3240 C35D10.13
3241 arx-6
3242 C35D10.5
3243 C35D10.6
3244 C35D10.7
3245 C35D10.8
3246 C36A4.4
3247 gska-3
3248 mel-28
3249 ttx-3
3250 acy-3
3251 eor-2
3252 C45G9.10
3253 C45G9.9
3254 C46F11.4
3255 C46F11.5
3256 unc-130
3257 mec-9
3258 C54C6.5
3259 ist-1
3260 cyc-1
3261 vps-32.1
3262 D1044.5
3263 D1044.6
3264 kin-9
3265 mlc-3
3266 F09F7.3
3267 F09F7.4
3268 F10F2.4
3269 clec-154
3270 clec-152
3271 pqn-29
3272 daf-12
3273 crb-1
3274 F11D5.5
3275 ksr-1
3276 efn-3
3277 cdh-6
3278 dsl-7
3279 F19F10.10
3280 tbx-2
3281 F22G12.4
3282 F23C8.6
3283 F26A1.13
3284 F26A1.14
3285 F26A1.1
3286 fkh-5
3287 F26A1.9
3288 ego-1
3289 sur-6
3290 pax-3
3291 lrp-1
3292 plc-1
3293 itr-1
3294 F34D10.4
3295 F34D10.7
3296 fem-1
3297 asb-1
3298 beta-transducin
3299 mab-21
3300 F35G12.7
3301 smc-4
3302 F37A8.2
3303 F37C12.10
3304 exos-9
3305 srb-9
3306 F37C12.3
3307 che-2
3308 sur-2
3309 tig-2
3310 F40F4.6
3311 F43C1.6
3312 unc-53
3313 sdz-19
3314 dpy-7
3315 F46F2.4
3316 dpy-22
3317 F47C12.1
3318 F48E8.3
3319 F52C9.1
3320 F52C9.7
3321 pos-1
3322 nid-1
3323 unc-73
3324 F55G1.13
3325 efn-4
3326 F56C9.11
3327 F56C9.7
3328 F56C9.8
3329 F56D2.2
3330 F56D2.3
3331 ins-17
3332 dsl-5
3333 par-2
3334 sdz-23
3335 F59A2.2
3336 bli-2
3337 ver-4
3338 F59F5.3
3339 dsl-6
3340 H14A12.3
3341 fipr-18
3342 evl-14
3343 K01A11.1
3344 K01A11.2
3345 sel-7
3346 nuo-4
3347 dao-3
3348 epi-1
3349 K10D2.1
3350 pup-2
3351 cid-1
3352 K10D2.5
3353 K10D2.7
3354 kin-30
3355 M01F1.3
3356 M01F1.7
3357 M01F1.8
3358 kin-15
3359 ugt-62
3360 M88.2
3361 pan-1
3362 odr-1
3363 R02F2.8
3364 pdcd-2
3365 R07E5.11
3366 R07E5.7
3367 R10E4.3
3368 mcm-5
3369 R10E4.9
3370 msi-1
3371 ten-1
3372 dpy-27
3373 amx-1
3374 R13G10.4
3375 R144.2
3376 wip-1
3377 R151.1
3378 R151.4
3379 R151.7
3380 lrs-1
3381 T01D3.1
3382 T01G5.1
3383 T02C12.3
3384 emb-5
3385 ribonuleoprotein
3386 T04A8.7
3387 daf-18
3388 T08A11.2
3389 ulp-1
3390 scd-2
3391 rme-2
3392 daf-9
3393 dpy-2
3394 dpy-10
3395 T15B12.2
3396 ver-2
3397 unc-40
3398 bec-1
3399 T20B12.1
3400 T20B12.3
3401 T20B12.5
3402 lgc-50
3403 hpd-1
3404 glh-1
3405 lam-3
3406 phosphatase
3407 mtm-3
3408 xbx-5
3409 T24C12.4
3410 dbl-1
3411 osm-1
3412 T27D1.3
3413 hsp-16.11
3414 aph-1
3415 W02A11.2
3416 mex-5
3417 W03A5.1
3418 lin-29
3419 W03F8.10
3420 W06F12.3
3421 Y116F11B.9
3422 dhs-9
3423 vps-4
3424 vab-2
3425 Y38H6C.20
3426 chk-1
3427 dsl-3
3428 Y47G6A.5
3429 Y52D5A.2
3430 hsf-1
3431 col-48
3432 plx-1
3433 Y65B4A.3
3434 Y69H2.2
3435 lag-2
3436 morc-1
3437 ZC155.4
3438 ZC395.10
3439 toc-1
3440 spn-4
3441 aph-2
3442 fkb-4
3443 ZK1058.5
3444 ZK1058.9
3445 glrx-21
3446 adm-4
3447 sax-3
3448 nhr-9
3449 ZK418.6
3450 ZK546.14
3451 rbr-2
3452 gap-2
3453 ark-1
3454 mig-2
3455 mys-1
3456 sop-3
3457 his-31
3458 sdc-2
3459 din-1
3460 ceh-6
3461 lin-59
3462 let-653
3463 CDC2
3464 unc-18
3465 trr-1
3466 his-8
3467 his-2
3468 F54C4.3
3469 hlh-30
3470 qua-1
3471 C09G4.2
3472 pbrm-1
3473 F33E11.2
3474 nhr-269
3475 T26A5.8
3476 ace-4
3477 his-24
3478 ins-22
3479 nhr-44
3480 rnt-1
3481 pat-2
3482 csnk-1
3483 B0212.4
3484 peb-1
3485 ptr-23
3486 tsn-1
3487 unc-22
3488 zfp-1
3489 rrt-2
3490 gex-3
3491 ptr-4
3492 hbl-1
3493 hlh-1
3494 nhr-8
3495 irx-1
3496 nipi-3
3497 pptr-2
3498 rga-2
3499 gei-13
3500 kin-4
3501 mif-2
3502 ncr-1
3503 ref-1
3504 col-184
3505 F49C12.11
3506 let-99
3507 tag-341
3508 cdk-8
3509 ptr-24
3510 hnd-1
3511 ndg-4
3512 set-16
3513 F22B3.8
3514 ceh-60
3515 hlh-12
3516 srh-215
3517 aps-2
3518 C39F7.2
3519 tag-310
3520 ced-2
3521 dhc-1
3522 efa-6
3523 mop-25.2
3524 cua-1
3525 W04B5.4
3526 F45H11.3
3527 npp-22
3528 K04F10.3
3529 rpl-34
3530 H06O01.2
3531 ZK1127.10
3532 ZK1236.5
3533 dpy-3
3534 tag-300
3535 exos-3
3536 osr-1
3537 T23B12.3
3538 R09B3.3
3539 Y63D3A.7
3540 elpc-1
3541 irs-2
3542 W04D2.5
3543 T08B2.7
3544 eif-3.J
3545 xbx-1
3546 mut-7
3547 rde-1
3548 cep-1
3549 prmt-5
3550 egl-1
3551 ced-9
3552 ngn-1
3553 dnc-1
3554 dnc-4
3555 cap-1
3556 Y71F9AL.14
3557 rsks-1
3558 let-363
3559 plp-1
3560 daf-7
3561 let-418
3562 rme-8
3563 egl-2
3564 Y106G6A.2
3565 unc-115
3566 lst-4
3567 mes-2
3568 mbk-2
3569 egg-4
3570 egg-5
3571 egg-3
3572 stn-2
3573 dys-1
3574 stn-1
3575 sax-7
3576 oig-4
3577 unc-29
3578 F46F6.2
3579 rho-1
3580 RHOA
3581 C50F7.10
3582 ifg-1
3583 egl-9
3584 vps-26
3585 vps-29
3586 vps-35
3587 ced-1
3588 Ywhaz
3589 vhl-1
3590 C09G5.8
3591 nph-4
3592 unc-104
3593 atg-2
3594 C35E7.6
3595 syp-1
3596 tag-279
3597 Y47D3A.22
3598 MED15
3599 unc-89
3600 dkf-1
3601 M05D6.5
3602 COX1
3603 COX12
3604 COX2
3605 COX3
3606 COX4
3607 COX5A
3608 COX5B
3609 COX6
3610 COX9
3611 ced-5
3612 ced-12
3613 CTDSPL
3614 adr-1
3615 lin-13
3616 lin-61
3617 lin-54
3618 unc-78
3619 tsg-101
3620 mvb-12
3621 rnf-121
3622 ubxn-3
3623 ubxn-4
3624 ubxn-6
3625 ufd-1
3626 ubxn-5
3627 otub-1
3628 UBE2N
3629 UBC
3630 uev-3
3631 pmk-3
3632 pas-3
3633 fem-2
3634 fem-3
3635 cul-2
3636 zer-1
3637 cul-3
3638 lov-1
3639 rab-5
3640 ned-8
3641 chn-1
3642 ubc-25
3643 nxf-1
3644 KPNB1
3645 IPO4
3646 IPO11
3647 IMPA1
3648 amph-1
3649 T19B10.6
3650 VCP
3651 spe-39
3652 bath-15
3653 C17F4.8
3654 btb-20
3655 unc-83
3656 gop-1
3657 dyf-1
3658 Ift88
3659 dyf-13
3660 T12D8.6
3661 npp-7
3662 F32A11.3
3663 cct-2
3664 cct-4
3665 T22B11.5
3666 cogc-4
3667 T22F3.3
3668 kle-2
3669 T05H4.11
3670 R10D12.14
3671 T09E8.1
3672 T27F7.3
3673 eif-3.C
3674 F27D4.2
3675 F54D1.1
3676 Y48E1B.7
3677 snr-2
3678 cdk-9
3679 sec-23
3680 sec-24.1
3681 sec-24.2
3682 zyg-12
3683 C27D6.4
3684 npp-13
3685 npp-19
3686 phb-1
3687 C28C12.2
3688 agef-1
3689 lin-41
3690 Y57A10A.24
3691 eft-1
3692 rsa-2
3693 ebp-1
3694 xpo-2
3695 mut-16
3696 cpsf-4
3697 F38B7.3
3698 emb-9
3699 egl-45
3700 F09C8.2
3701 F36A2.7
3702 sas-4
3703 bicd-1
3704 arx-1
3705 cogc-3
3706 nxt-1
3707 nxf-2
3708 snr-7
3709 snr-6
3710 puf-11
3711 F49E10.4
3712 mcm-6
3713 mcm-4
3714 xpo-1
3715 inx-8
3716 C02F5.12
3717 ceh-45
3718 ZC317.7
3719 his-46
3720 mel-47
3721 pqn-45
3722 M01E5.3
3723 sqt-1
3724 cyk-3
3725 rpl-24.2
3726 C03H5.2
3727 tag-170
3728 smd-1
3729 let-49
3730 knl-2
3731 ZK809.5
3732 R06F6.12
3733 Y113G7B.17
3734 C56G2.7
3735 egl-26
3736 rsa-1
3737 rpl-22
3738 E01A2.4
3739 C31H1.8
3740 plk-2
3741 npp-21
3742 ran-2
3743 K06H7.1
3744 R08D7.1
3745 ars-2
3746 cki-2
3747 K06H7.3
3748 B0353.1
3749 vha-12
3750 tba-2
3751 M05D6.2
3752 C50F2.3
3753 cyn-13
3754 skr-9
3755 imb-3
3756 cpg-3
3757 mig-32
3758 npl-4.2
3759 pfd-6
3760 frs-2
3761 frs-1
3762 F25B4.6
3763 ZK593.1
3764 Y105E8A.19
3765 F31A9.2
3766 F31C3.5
3767 Y113G7B.24
3768 rps-15
3769 F57F4.4
3770 F38E11.5
3771 tlf-1
3772 pqn-51
3773 F42A6.6
3774 tpst-2
3775 cct-6
3776 F35G12.2
3777 C27F2.7
3778 fbxa-101
3779 fsn-1
3780 F46F11.6
3781 vha-10
3782 T22D1.5
3783 ZK856.12
3784 F55C5.4
3785 rgs-7
3786 C45G3.5
3787 tag-30
3788 rga-3
3789 K10D2.4
3790 T10B11.7
3791 W02F12.4
3792 mig-22
3793 Y47D3A.29
3794 ran-4
3795 C05D10.1
3796 hmg-3
3797 cdl-1
3798 glucose-1-dehydrogenase
3799 eif-3.E
3800 cls-2
3801 vit-1
3802 krs-1
3803 lis-1
3804 act-3
3805 CAMK2G
3806 PPM1F
3807 FEM1B
3808 rabx-5
3809 vps-18
3810 elc-2
3811 tra-1
3812 CUL2
3813 PXN
3814 rnf-5
3815 T04C9.1
3816 F23H11.4
3817 F23C8.8
3818 ztf-2
3819 fkh-8
3820 T02H6.5
3821 K02E7.2
3822 Y59H11AM.2
3823 M57.1
3824 F43C9.3
3825 gei-18
3826 ceh-17
3827 M04F3.5
3828 Y50D4A.4
3829 mig-10
3830 abl-1
3831 C06G1.5
3832 C05D10.4
3833 wsp-1
3834 tag-208
3835 inft-1
3836 K04F10.2
3837 srt-36
3838 B0507.3
3839 grd-7
3840 tag-343
3841 sap-49
3842 dhs-5
3843 mab-10
3844 C06A5.8
3845 snn-1
3846 R11F4.3
3847 K10H10.4
3848 T12D8.9
3849 F52E10.4
3850 C49H3.6
3851 ubc-15
3852 rrc-1
3853 F42G2.5
3854 Y55B1BR.4
3855 ZK1240.1
3856 Y55B1BR.2
3857 Y41D4A.5
3858 unc-25
3859 UBE2D3
3860 F22D3.2
3861 R10H10.7
3862 itsn-1
3863 apa-2
3864 clic-1
3865 apb-1
3866 dpy-23
3867 Y17G7B.20
3868 F17C11.17
3869 C48E7.11
3870 W08E12.1
3871 zip-2
3872 F45H11.6
3873 atf-5
3874 fos-1
3875 zip-5
3876 atf-7
3877 F17A9.3
3878 zip-4
3879 ZC376.7
